8	2	1	428.247	1
8	3	1	875.452	122.317
8	4	0	124.388	583.112
8	5	0	336.258	829.706
8	6	0	229.502	472.581
8	7	0	821.524	951.569
8	8	0	1	265.016
8	9	1	762.937	145.138
8	10	0	651.793	721.694
8	11	0	609.962	996.161
8	12	0	640.116	771.652
8	13	0	79.4868	1000
8	14	0	448.95	303.151
8	15	0	47.4644	497.463
8	16	0	350.418	718.053
8	17	0	816.274	400.803
8	18	0	116.749	524.864
8	19	0	368.197	432.514
9	0	0	347.512	837.139
9	1	0	736.137	984.782
9	2	1	428.247	1
9	3	1	875.452	122.317
9	4	0	124.388	583.112
9	5	0	336.258	829.706
9	6	0	229.502	472.581
9	7	0	821.524	951.569
9	8	0	1	265.016
9	9	1	762.937	145.138
9	10	0	651.793	721.694
9	11	0	609.962	996.161
9	12	0	640.116	771.652
9	13	0	79.4868	1000
9	14	0	448.95	303.151
9	15	0	47.4644	497.463
9	16	0	350.418	718.053
9	17	0	816.274	400.803
9	18	0	116.749	524.864
9	19	0	368.197	432.514
10	0	0	347.512	837.139
10	1	0	736.137	984.782
10	2	1	428.247	1
10	3	1	875.452	122.317
10	4	0	124.388	583.112
10	5	0	336.258	829.706
10	6	0	229.502	472.581
10	7	0	821.524	951.569
10	8	0	1	265.016
10	9	1	762.937	145.138
10	10	0	651.793	721.694
10	11	0	609.962	996.161
10	12	0	640.116	771.652
10	13	0	79.4868	1000
10	14	0	448.95	303.151
10	15	0	47.4644	497.463
10	16	0	350.418	718.053
10	17	0	816.274	400.803
10	18	0	116.749	524.864
10	19	0	368.197	432.514
11	0	0	347.512	837.139
11	1	0	736.137	984.782
11	2	1	428.247	1
11	3	1	875.452	122.317
11	4	0	124.388	583.112
11	5	0	336.258	829.706
11	6	0	229.502	472.581
11	7	0	821.524	951.569
11	8	0	1	265.016
11	9	1	762.937	145.138
11	10	0	651.793	721.694
11	11	0	609.962	996.161
11	12	0	640.116	771.652
11	13	0	79.4868	1000
11	14	0	448.95	303.151
11	15	0	47.4644	497.463
11	16	0	350.418	718.053
11	17	0	816.274	400.803
11	18	0	116.749	524.864
11	19	0	368.197	432.514
12	0	0	347.512	837.139
12	1	0	736.137	984.782
12	2	1	428.247	1
12	3	1	875.452	122.317
12	4	0	124.388	583.112
12	5	0	336.258	829.706
12	6	0	229.502	472.581
12	7	0	821.524	951.569
12	8	0	1	265.016
12	9	1	762.937	145.138
12	10	0	651.793	721.694
12	11	0	609.962	996.161
12	12	0	640.116	771.652
12	13	0	79.4868	1000
12	14	0	448.95	303.151
12	15	0	47.4644	497.463
12	16	0	350.418	718.053
12	17	0	816.274	400.803
12	18	0	116.749	524.864
12	19	0	368.197	432.514
13	0	0	347.512	837.139
13	1	0	736.137	984.782
13	2	1	428.247	1
13	3	1	875.452	122.317
13	4	0	124.388	583.112
13	5	0	336.258	829.706
13	6	0	229.502	472.581
13	7	0	821.524	951.569
13	8	0	1	265.016
13	9	1	762.937	145.138
13	10	0	651.793	721.694
13	11	0	609.962	996.161
13	12	0	640.116	771.652
13	13	0	79.4868	1000
13	14	0	448.95	303.151
13	15	0	47.4644	497.463
13	16	0	350.418	718.053
13	17	0	816.274	400.803
13	18	0	116.749	524.864
13	19	0	368.197	432.514
14	0	0	347.512	837.139
14	1	0	736.137	984.782
14	2	1	428.247	1
14	3	1	875.452	122.317
14	4	0	124.388	583.112
14	5	0	336.258	829.706
14	6	0	229.502	472.581
14	7	0	821.524	951.569
14	8	0	1	265.016
14	9	1	762.937	145.138
14	10	0	651.793	721.694
14	11	0	609.962	996.161
14	12	0	640.116	771.652
14	13	0	79.4868	1000
14	14	0	448.95	303.151
14	15	0	47.4644	497.463
14	16	0	350.418	718.053
14	17	0	816.274	400.803
14	18	0	116.749	524.864
14	19	0	368.197	432.514
15	0	0	347.512	837.139
15	1	0	736.137	984.782
15	2	1	428.247	1
15	3	1	875.452	122.317
15	4	0	124.388	583.112
15	5	0	336.258	829.706
15	6	0	229.502	472.581
15	7	0	821.524	951.569
15	8	0	1	265.016
15	9	1	762.937	145.138
15	10	0	651.793	721.694
15	11	0	609.962	996.161
15	12	0	640.116	771.652
15	13	0	79.4868	1000
15	14	0	448.95	303.151
15	15	0	47.4644	497.463
15	16	0	350.418	718.053
15	17	0	816.274	400.803
15	18	0	116.749	524.864
15	19	0	368.197	432.514
16	0	0	347.512	837.139
16	1	0	736.137	984.782
16	2	1	428.247	1
16	3	1	875.452	122.317
16	4	0	124.388	583.112
16	5	0	336.258	829.706
16	6	0	229.502	472.581
16	7	0	821.524	951.569
16	8	0	1	265.016
16	9	1	762.937	145.138
16	10	0	651.793	721.694
16	11	0	609.962	996.161
16	12	0	640.116	771.652
16	13	0	79.4868	1000
16	14	0	448.95	303.151
16	15	0	47.4644	497.463
16	16	0	350.418	718.053
16	17	0	816.274	400.803
16	18	0	116.749	524.864
16	19	0	368.197	432.514
17	0	0	347.512	837.139
17	1	0	736.137	984.782
17	2	1	428.247	1
17	3	1	875.452	122.317
17	4	0	124.388	583.112
17	5	0	336.258	829.706
17	6	0	229.502	472.581
17	7	0	821.524	951.569
17	8	1	1	265.016
17	9	1	762.937	145.138
17	10	0	651.793	721.694
17	11	0	609.962	996.161
17	12	0	640.116	771.652
17	13	0	79.4868	1000
17	14	0	448.95	303.151
17	15	0	47.4644	497.463
17	16	0	350.418	718.053
17	17	0	816.274	400.803
17	18	0	116.749	524.864
17	19	0	368.197	432.514
18	0	0	347.512	837.139
18	1	0	736.137	984.782
18	2	1	428.247	1
18	3	1	875.452	122.317
18	4	0	124.388	583.112
18	5	0	336.258	829.706
18	6	0	229.502	472.581
18	7	0	821.524	951.569
18	8	1	1	265.016
18	9	1	762.937	145.138
18	10	0	651.793	721.694
18	11	0	609.962	996.161
18	12	0	640.116	771.652
18	13	0	79.4868	1000
18	14	0	448.95	303.151
18	15	0	47.4644	497.463
18	16	0	350.418	718.053
18	17	0	816.274	400.803
18	18	0	116.749	524.864
18	19	0	368.197	432.514
19	0	0	347.512	837.139
19	1	0	736.137	984.782
19	2	1	428.247	1
19	3	1	875.452	122.317
19	4	0	124.388	583.112
19	5	0	336.258	829.706
19	6	0	229.502	472.581
19	7	0	821.524	951.569
19	8	1	1	265.016
19	9	1	762.937	145.138
19	10	0	651.793	721.694
19	11	0	609.962	996.161
19	12	0	640.116	771.652
19	13	0	79.4868	1000
19	14	0	448.95	303.151
19	15	0	47.4644	497.463
19	16	0	350.418	718.053
19	17	0	816.274	400.803
19	18	0	116.749	524.864
19	19	0	368.197	432.514
20	0	0	347.512	837.139
20	1	0	736.137	984.782
20	2	1	428.247	1
20	3	1	875.452	122.317
20	4	0	124.388	583.112
20	5	0	336.258	829.706
20	6	0	229.502	472.581
20	7	0	821.524	951.569
20	8	1	1	265.016
20	9	1	762.937	145.138
20	10	0	651.793	721.694
20	11	0	609.962	996.161
20	12	0	640.116	771.652
20	13	0	79.4868	1000
20	14	0	448.95	303.151
20	15	0	47.4644	497.463
20	16	0	350.418	718.053
20	17	0	816.274	400.803
20	18	0	116.749	524.864
20	19	0	368.197	432.514
21	0	0	364.897	855.047
21	1	0	755.954	988.835
21	2	0	446.932	1
21	3	0	894.797	1
21	4	0	114.599	573.926
21	5	0	351.597	831.516
21	6	0	245.52	483.944
21	7	0	840.847	966.688
21	8	0	1	260.673
21	9	0	782.711	1
21	10	0	670.074	728.938
21	11	0	629.415	1000
21	12	0	659.128	777.219
21	13	0	55.8494	1000
21	14	0	467.755	315.28
21	15	0	35.6478	487.939
21	16	0	365.979	733.322
21	17	0	835.621	416.367
21	18	0	122.698	526.526
21	19	0	386.829	442.096
22	0	0	364.897	855.047
22	1	1	755.954	988.835
22	2	1	446.932	1
22	3	1	894.797	1
22	4	0	114.599	573.926
22	5	1	351.597	831.516
22	6	1	245.52	483.944
22	7	0	840.847	966.688
22	8	0	1	260.673
22	9	1	782.711	1
22	10	1	670.074	728.938
22	11	0	629.415	1000
22	12	1	659.128	777.219
22	13	0	55.8494	1000
22	14	0	467.755	315.28
22	15	0	35.6478	487.939
22	16	0	365.979	733.322
22	17	0	835.621	416.367
22	18	0	122.698	526.526
22	19	1	386.829	442.096
23	0	0	364.897	855.047
23	1	1	755.954	988.835
23	2	1	446.932	1
23	3	1	894.797	1
23	4	0	114.599	573.926
23	5	0	351.597	831.516
23	6	1	245.52	483.944
23	7	0	840.847	966.688
23	8	0	1	260.673
23	9	1	782.711	1
23	10	1	670.074	728.938
23	11	0	629.415	1000
23	12	1	659.128	777.219
23	13	0	55.8494	1000
23	14	0	467.755	315.28
23	15	0	35.6478	487.939
23	16	0	365.979	733.322
23	17	0	835.621	416.367
23	18	1	122.698	526.526
23	19	1	386.829	442.096
24	0	0	364.897	855.047
24	1	1	755.954	988.835
24	2	1	446.932	1
24	3	1	894.797	1
24	4	1	114.599	573.926
24	5	0	351.597	831.516
24	6	1	245.52	483.944
24	7	0	840.847	966.688
24	8	0	1	260.673
24	9	1	782.711	1
24	10	1	670.074	728.938
24	11	0	629.415	1000
24	12	1	659.128	777.219
24	13	0	55.8494	1000
24	14	0	467.755	315.28
24	15	1	35.6478	487.939
24	16	0	365.979	733.322
24	17	0	835.621	416.367
24	18	1	122.698	526.526
24	19	1	386.829	442.096
25	0	0	364.897	855.047
25	1	1	755.954	988.835
25	2	1	446.932	1
25	3	1	894.797	1
25	4	0	114.599	573.926
25	5	0	351.597	831.516
25	6	1	245.52	483.944
25	7	0	840.847	966.688
25	8	0	1	260.673
25	9	1	782.711	1
25	10	1	670.074	728.938
25	11	0	629.415	1000
25	12	1	659.128	777.219
25	13	1	55.8494	1000
25	14	0	467.755	315.28
25	15	0	35.6478	487.939
25	16	0	365.979	733.322
25	17	0	835.621	416.367
25	18	1	122.698	526.526
25	19	1	386.829	442.096
26	0	0	364.897	855.047
26	1	1	755.954	988.835
26	2	1	446.932	1
26	3	1	894.797	1
26	4	1	114.599	573.926
26	5	0	351.597	831.516
26	6	1	245.52	483.944
26	7	0	840.847	966.688
26	8	0	1	260.673
26	9	1	782.711	1
26	10	1	670.074	728.938
26	11	0	629.415	1000
26	12	1	659.128	777.219
26	13	1	55.8494	1000
26	14	0	467.755	315.28
26	15	1	35.6478	487.939
26	16	0	365.979	733.322
26	17	0	835.621	416.367
26	18	1	122.698	526.526
26	19	1	386.829	442.096
27	0	0	364.897	855.047
27	1	1	755.954	988.835
27	2	1	446.932	1
27	3	1	894.797	1
27	4	1	114.599	573.926
27	5	0	351.597	831.516
27	6	1	245.52	483.944
27	7	0	840.847	966.688
27	8	0	1	260.673
27	9	1	782.711	1
27	10	1	670.074	728.938
27	11	0	629.415	1000
27	12	1	659.128	777.219
27	13	1	55.8494	1000
27	14	0	467.755	315.28
27	15	1	35.6478	487.939
27	16	0	365.979	733.322
27	17	0	835.621	416.367
27	18	1	122.698	526.526
27	19	1	386.829	442.096
28	0	0	364.897	855.047
28	1	1	755.954	988.835
28	2	1	446.932	1
28	3	1	894.797	1
28	4	1	114.599	573.926
28	5	0	351.597	831.516
28	6	1	245.52	483.944
28	7	0	840.847	966.688
28	8	0	1	260.673
28	9	1	782.711	1
28	10	1	670.074	728.938
28	11	0	629.415	1000
28	12	1	659.128	777.219
28	13	1	55.8494	1000
28	14	0	467.755	315.28
28	15	1	35.6478	487.939
28	16	0	365.979	733.322
28	17	0	835.621	416.367
28	18	1	122.698	526.526
28	19	1	386.829	442.096
29	0	0	364.897	855.047
29	1	1	755.954	988.835
29	2	1	446.932	1
29	3	1	894.797	1
29	4	1	114.599	573.926
29	5	0	351.597	831.516
29	6	1	245.52	483.944
29	7	0	840.847	966.688
29	8	0	1	260.673
29	9	1	782.711	1
29	10	1	670.074	728.938
29	11	0	629.415	1000
29	12	1	659.128	777.219
29	13	1	55.8494	1000
29	14	0	467.755	315.28
29	15	1	35.6478	487.939
29	16	0	365.979	733.322
29	17	0	835.621	416.367
29	18	1	122.698	526.526
29	19	1	386.829	442.096
30	0	0	364.897	855.047
30	1	1	755.954	988.835
30	2	1	446.932	1
30	3	1	894.797	1
30	4	1	114.599	573.926
30	5	0	351.597	831.516
30	6	1	245.52	483.944
30	7	0	840.847	966.688
30	8	0	1	260.673
30	9	1	782.711	1
30	10	1	670.074	728.938
30	11	0	629.415	1000
30	12	1	659.128	777.219
30	13	1	55.8494	1000
30	14	0	467.755	315.28
30	15	1	35.6478	487.939
30	16	0	365.979	733.322
30	17	0	835.621	416.367
30	18	1	122.698	526.526
30	19	1	386.829	442.096
31	0	0	364.897	855.047
31	1	1	755.954	988.835
31	2	1	446.932	1
31	3	1	894.797	1
31	4	1	114.599	573.926
31	5	0	351.597	831.516
31	6	1	245.52	483.944
31	7	0	840.847	966.688
31	8	0	1	260.673
31	9	1	782.711	1
31	10	1	670.074	728.938
31	11	0	629.415	1000
31	12	1	659.128	777.219
31	13	1	55.8494	1000
31	14	0	467.755	315.28
31	15	1	35.6478	487.939
31	16	0	365.979	733.322
31	17	0	835.621	416.367
31	18	1	122.698	526.526
31	19	1	386.829	442.096
32	0	0	364.897	855.047
32	1	1	755.954	988.835
32	2	1	446.932	1
32	3	1	894.797	1
32	4	1	114.599	573.926
32	5	0	351.597	831.516
32	6	1	245.52	483.944
32	7	0	840.847	966.688
32	8	0	1	260.673
32	9	1	782.711	1
32	10	1	670.074	728.938
32	11	0	629.415	1000
32	12	1	659.128	777.219
32	13	1	55.8494	1000
32	14	0	467.755	315.28
32	15	1	35.6478	487.939
32	16	0	365.979	733.322
32	17	0	835.621	416.367
32	18	1	122.698	526.526
32	19	1	386.829	442.096
33	0	0	364.897	855.047
33	1	1	755.954	988.835
33	2	1	446.932	1
33	3	1	894.797	1
33	4	1	114.599	573.926
33	5	0	351.597	831.516
33	6	1	245.52	483.944
33	7	0	840.847	966.688
33	8	0	1	260.673
33	9	1	782.711	1
33	10	1	670.074	728.938
33	11	0	629.415	1000
33	12	1	659.128	777.219
33	13	1	55.8494	1000
33	14	0	467.755	315.28
33	15	1	35.6478	487.939
33	16	0	365.979	733.322
33	17	0	835.621	416.367
33	18	1	122.698	526.526
33	19	1	386.829	442.096
34	0	0	364.897	855.047
34	1	1	755.954	988.835
34	2	1	446.932	1
34	3	1	894.797	1
34	4	1	114.599	573.926
34	5	0	351.597	831.516
34	6	1	245.52	483.944
34	7	0	840.847	966.688
34	8	1	1	260.673
34	9	1	782.711	1
34	10	1	670.074	728.938
34	11	0	629.415	1000
34	12	1	659.128	777.219
34	13	1	55.8494	1000
34	14	0	467.755	315.28
34	15	1	35.6478	487.939
34	16	0	365.979	733.322
34	17	0	835.621	416.367
34	18	1	122.698	526.526
34	19	1	386.829	442.096
35	0	0	364.897	855.047
35	1	1	755.954	988.835
35	2	1	446.932	1
35	3	1	894.797	1
35	4	1	114.599	573.926
35	5	0	351.597	831.516
35	6	1	245.52	483.944
35	7	0	840.847	966.688
35	8	0	1	260.673
35	9	1	782.711	1
35	10	1	670.074	728.938
35	11	0	629.415	1000
35	12	1	659.128	777.219
35	13	1	55.8494	1000
35	14	0	467.755	315.28
35	15	1	35.6478	487.939
35	16	0	365.979	733.322
35	17	0	835.621	416.367
35	18	1	122.698	526.526
35	19	1	386.829	442.096
36	0	0	364.897	855.047
36	1	1	755.954	988.835
36	2	1	446.932	1
36	3	1	894.797	1
36	4	1	114.599	573.926
36	5	0	351.597	831.516
36	6	1	245.52	483.944
36	7	0	840.847	966.688
36	8	0	1	260.673
36	9	1	782.711	1
36	10	1	670.074	728.938
36	11	0	629.415	1000
36	12	1	659.128	777.219
36	13	1	55.8494	1000
36	14	0	467.755	315.28
36	15	1	35.6478	487.939
36	16	0	365.979	733.322
36	17	0	835.621	416.367
36	18	1	122.698	526.526
36	19	1	386.829	442.096
37	0	0	364.897	855.047
37	1	1	755.954	988.835
37	2	1	446.932	1
37	3	1	894.797	1
37	4	1	114.599	573.926
37	5	0	351.597	831.516
37	6	1	245.52	483.944
37	7	0	840.847	966.688
37	8	0	1	260.673
37	9	1	782.711	1
37	10	1	670.074	728.938
37	11	0	629.415	1000
37	12	1	659.128	777.219
37	13	1	55.8494	1000
37	14	0	467.755	315.28
37	15	1	35.6478	487.939
37	16	0	365.979	733.322
37	17	0	835.621	416.367
37	18	1	122.698	526.526
37	19	1	386.829	442.096
38	0	0	364.897	855.047
38	1	1	755.954	988.835
38	2	1	446.932	1
38	3	1	894.797	1
38	4	1	114.599	573.926
38	5	0	351.597	831.516
38	6	1	245.52	483.944
38	7	0	840.847	966.688
38	8	0	1	260.673
38	9	1	782.711	1
38	10	1	670.074	728.938
38	11	0	629.415	1000
38	12	1	659.128	777.219
38	13	1	55.8494	1000
38	14	0	467.755	315.28
38	15	1	35.6478	487.939
38	16	0	365.979	733.322
38	17	0	835.621	416.367
38	18	1	122.698	526.526
38	19	1	386.829	442.096
39	0	0	364.897	855.047
39	1	1	755.954	988.835
39	2	1	446.932	1
39	3	1	894.797	1
39	4	1	114.599	573.926
39	5	0	351.597	831.516
39	6	1	245.52	483.944
39	7	0	840.847	966.688
39	8	0	1	260.673
39	9	1	782.711	1
39	10	1	670.074	728.938
39	11	0	629.415	1000
39	12	1	659.128	777.219
39	13	1	55.8494	1000
39	14	0	467.755	315.28
39	15	1	35.6478	487.939
39	16	0	365.979	733.322
39	17	0	835.621	416.367
39	18	1	122.698	526.526
39	19	1	386.829	442.096
40	0	0	364.897	855.047
40	1	1	755.954	988.835
40	2	1	446.932	1
40	3	1	894.797	1
40	4	1	114.599	573.926
40	5	0	351.597	831.516
40	6	1	245.52	483.944
40	7	0	840.847	966.688
40	8	0	1	260.673
40	9	1	782.711	1
40	10	1	670.074	728.938
40	11	0	629.415	1000
40	12	1	659.128	777.219
40	13	1	55.8494	1000
40	14	0	467.755	315.28
40	15	1	35.6478	487.939
40	16	0	365.979	733.322
40	17	0	835.621	416.367
40	18	1	122.698	526.526
40	19	1	386.829	442.096
41	0	0	381.791	872.262
41	1	0	775.628	987.319
41	2	0	465.581	1
41	3	0	914.189	1
41	4	0	110.493	568.563
41	5	0	366.212	833.599
41	6	0	259.236	487.726
41	7	0	859.966	978.158
41	8	0	1	237.068
41	9	0	802.531	1
41	10	0	688.428	723.425
41	11	0	648.972	1000
41	12	0	677.536	776.225
41	13	0	39.5063	1000
41	14	0	486.731	327.358
41	15	0	1	479.92
41	16	0	379.438	745.296
41	17	0	854.481	411.106
41	18	0	114.473	525.281
41	19	0	404.588	419.656
42	0	0	381.791	872.262
42	1	1	775.628	987.319
42	2	1	465.581	1
42	3	1	914.189	1
42	4	0	110.493	568.563
42	5	1	366.212	833.599
42	6	1	259.236	487.726
42	7	0	859.966	978.158
42	8	0	1	237.068
42	9	1	802.531	1
42	10	1	688.428	723.425
42	11	0	648.972	1000
42	12	1	677.536	776.225
42	13	0	39.5063	1000
42	14	0	486.731	327.358
42	15	0	1	479.92
42	16	1	379.438	745.296
42	17	1	854.481	411.106
42	18	0	114.473	525.281
42	19	1	404.588	419.656
43	0	0	381.791	872.262
43	1	1	775.628	987.319
43	2	1	465.581	1
43	3	1	914.189	1
43	4	0	110.493	568.563
43	5	0	366.212	833.599
43	6	0	259.236	487.726
43	7	0	859.966	978.158
43	8	0	1	237.068
43	9	1	802.531	1
43	10	1	688.428	723.425
43	11	0	648.972	1000
43	12	0	677.536	776.225
43	13	0	39.5063	1000
43	14	0	486.731	327.358
43	15	0	1	479.92
43	16	1	379.438	745.296
43	17	1	854.481	411.106
43	18	0	114.473	525.281
43	19	1	404.588	419.656
44	0	0	381.791	872.262
44	1	1	775.628	987.319
44	2	1	465.581	1
44	3	1	914.189	1
44	4	1	110.493	568.563
44	5	0	366.212	833.599
44	6	0	259.236	487.726
44	7	0	859.966	978.158
44	8	0	1	237.068
44	9	1	802.531	1
44	10	1	688.428	723.425
44	11	0	648.972	1000
44	12	0	677.536	776.225
44	13	0	39.5063	1000
44	14	0	486.731	327.358
44	15	0	1	479.92
44	16	1	379.438	745.296
44	17	1	854.481	411.106
44	18	1	114.473	525.281
44	19	1	404.588	419.656
45	0	0	381.791	872.262
45	1	1	775.628	987.319
45	2	1	465.581	1
45	3	1	914.189	1
45	4	0	110.493	568.563
45	5	0	366.212	833.599
45	6	0	259.236	487.726
45	7	0	859.966	978.158
45	8	0	1	237.068
45	9	1	802.531	1
45	10	1	688.428	723.425
45	11	0	648.972	1000
45	12	0	677.536	776.225
45	13	1	39.5063	1000
45	14	0	486.731	327.358
45	15	0	1	479.92
45	16	1	379.438	745.296
45	17	1	854.481	411.106
45	18	0	114.473	525.281
45	19	0	404.588	419.656
46	0	0	381.791	872.262
46	1	1	775.628	987.319
46	2	1	465.581	1
46	3	1	914.189	1
46	4	0	110.493	568.563
46	5	0	366.212	833.599
46	6	0	259.236	487.726
46	7	0	859.966	978.158
46	8	0	1	237.068
46	9	1	802.531	1
46	10	1	688.428	723.425
46	11	0	648.972	1000
46	12	0	677.536	776.225
46	13	1	39.5063	1000
46	14	0	486.731	327.358
46	15	0	1	479.92
46	16	1	379.438	745.296
46	17	1	854.481	411.106
46	18	0	114.473	525.281
46	19	0	404.588	419.656
47	0	0	381.791	872.262
47	1	1	775.628	987.319
47	2	1	465.581	1
47	3	1	914.189	1
47	4	0	110.493	568.563
47	5	0	366.212	833.599
47	6	0	259.236	487.726
47	7	0	859.966	978.158
47	8	0	1	237.068
47	9	1	802.531	1
47	10	1	688.428	723.425
47	11	0	648.972	1000
47	12	0	677.536	776.225
47	13	1	39.5063	1000
47	14	0	486.731	327.358
47	15	0	1	479.92
47	16	1	379.438	745.296
47	17	1	854.481	411.106
47	18	0	114.473	525.281
47	19	0	404.588	419.656
48	0	0	381.791	872.262
48	1	1	775.628	987.319
48	2	1	465.581	1
48	3	1	914.189	1
48	4	0	110.493	568.563
48	5	0	366.212	833.599
48	6	0	259.236	487.726
48	7	0	859.966	978.158
48	8	0	1	237.068
48	9	1	802.531	1
48	10	1	688.428	723.425
48	11	0	648.972	1000
48	12	0	677.536	776.225
48	13	1	39.5063	1000
48	14	0	486.731	327.358
48	15	0	1	479.92
48	16	1	379.438	745.296
48	17	1	854.481	411.106
48	18	0	114.473	525.281
48	19	0	404.588	419.656
49	0	0	381.791	872.262
49	1	1	775.628	987.319
49	2	1	465.581	1
49	3	1	914.189	1
49	4	0	110.493	568.563
49	5	0	366.212	833.599
49	6	0	259.236	487.726
49	7	0	859.966	978.158
49	8	0	1	237.068
49	9	1	802.531	1
49	10	1	688.428	723.425
49	11	0	648.972	1000
49	12	0	677.536	776.225
49	13	1	39.5063	1000
49	14	0	486.731	327.358
49	15	0	1	479.92
49	16	1	379.438	745.296
49	17	1	854.481	411.106
49	18	0	114.473	525.281
49	19	0	404.588	419.656
50	0	0	381.791	872.262
50	1	1	775.628	987.319
50	2	1	465.581	1
50	3	1	914.189	1
50	4	0	110.493	568.563
50	5	0	366.212	833.599
50	6	0	259.236	487.726
50	7	0	859.966	978.158
50	8	0	1	237.068
50	9	1	802.531	1
50	10	1	688.428	723.425
50	11	0	648.972	1000
50	12	0	677.536	776.225
50	13	1	39.5063	1000
50	14	0	486.731	327.358
50	15	0	1	479.92
50	16	1	379.438	745.296
50	17	1	854.481	411.106
50	18	0	114.473	525.281
50	19	0	404.588	419.656
51	0	0	381.791	872.262
51	1	1	775.628	987.319
51	2	1	465.581	1
51	3	1	914.189	1
51	4	0	110.493	568.563
51	5	0	366.212	833.599
51	6	0	259.236	487.726
51	7	0	859.966	978.158
51	8	0	1	237.068
51	9	1	802.531	1
51	10	1	688.428	723.425
51	11	0	648.972	1000
51	12	0	677.536	776.225
51	13	1	39.5063	1000
51	14	0	486.731	327.358
51	15	1	1	479.92
51	16	1	379.438	745.296
51	17	1	854.481	411.106
51	18	0	114.473	525.281
51	19	0	404.588	419.656
52	0	0	381.791	872.262
52	1	1	775.628	987.319
52	2	1	465.581	1
52	3	1	914.189	1
